% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.491500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.626101642e+00 +6.626101642e+00 +1.557761016e+02 +1.557761016e+02 +0.0000e+00 +0.0000e+00
8 0 +2.510970921e+00 +2.510970921e+00 +1.516609709e+02 +1.516609709e+02 -1.1286e-01 -3.2443e-01
63 0 +2.369791367e+00 +2.369791367e+00 +1.515197914e+02 +1.515197914e+02 -1.5586e-01 -4.0837e-01
74 0 +1.441955841e+00 +1.441955841e+00 +1.505919558e+02 +1.505919558e+02 -2.5675e-02 -4.3092e-01
79 0 +2.434378991e-01 +2.434378991e-01 +1.493934379e+02 +1.493934379e+02 -9.1925e-02 -4.9210e-01
81 0 +1.000959424e-01 +1.000959424e-01 +1.492500959e+02 +1.492500959e+02 -2.4192e-01 -6.8384e-01
228 0 +8.457195041e-02 +8.457195041e-02 +1.492345720e+02 +1.492345720e+02 -2.5819e-01 -7.5640e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.246386374e+04 +2.246386374e+04 +2.146386374e+04 +2.146386374e+04 +0.0000e+00 +0.0000e+00
3 0 +2.244271900e+04 +2.244271900e+04 +2.144271900e+04 +2.144271900e+04 +5.7542e-04 +1.1487e-02
6 0 +2.148541267e+04 +2.148541267e+04 +2.048541267e+04 +2.048541267e+04 +3.7059e-02 +6.1678e-01
7 0 +8.026157866e+03 +8.026157866e+03 +7.026157866e+03 +7.026157866e+03 -8.8334e-01 +1.0280e-02
9 0 +4.995584793e+03 +4.995584793e+03 +3.995584793e+03 +3.995584793e+03 -1.2688e+00 -2.3615e-01
12 0 +5.291014994e+02 +5.291014994e+02 -4.708985006e+02 -4.708985006e+02 -2.4952e+00 -2.9264e-01
18 0 +1.131751675e+01 +1.131751675e+01 -9.886824832e+02 -9.886824832e+02 -2.9225e+00 +6.9718e-01
31 0 +1.437539937e+00 +1.437539937e+00 -9.985624601e+02 -9.985624601e+02 -3.9724e+00 +1.5037e-01
