% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.465000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.449670211e+04 +3.449670211e+04 +3.395020211e+04 +3.395020211e+04
17 0 +3.417827655e+04 +3.417827655e+04 +3.363177655e+04 +3.363177655e+04
21 0 +3.166938031e+04 +3.166938031e+04 +3.112288031e+04 +3.112288031e+04
30 0 +2.317924445e+04 +2.317924445e+04 +2.263274445e+04 +2.263274445e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.449670211e+04 +3.449670211e+04 +3.549670211e+04 +3.549670211e+04
60 0 +3.402350859e+04 +3.402350859e+04 +3.502350859e+04 +3.502350859e+04
63 0 +2.821414290e+04 +2.821414290e+04 +2.921414290e+04 +2.921414290e+04
74 0 +2.667636672e+04 +2.667636672e+04 +2.767636672e+04 +2.767636672e+04
75 0 +2.135009632e+04 +2.135009632e+04 +2.235009632e+04 +2.235009632e+04
85 0 +1.726543747e+04 +1.726543747e+04 +1.826543747e+04 +1.826543747e+04
94 0 +1.660066144e+04 +1.660066144e+04 +1.760066144e+04 +1.760066144e+04
95 0 +1.550087468e+04 +1.550087468e+04 +1.650087468e+04 +1.650087468e+04
105 0 +1.206572746e+04 +1.206572746e+04 +1.306572746e+04 +1.306572746e+04
106 0 +9.277088226e+03 +9.277088226e+03 +1.027708823e+04 +1.027708823e+04
124 0 +8.819683178e+03 +8.819683178e+03 +9.819683178e+03 +9.819683178e+03
128 0 +7.331024289e+03 +7.331024289e+03 +8.331024289e+03 +8.331024289e+03
132 0 +6.222232079e+03 +6.222232079e+03 +7.222232079e+03 +7.222232079e+03
179 0 +5.909045537e+03 +5.909045537e+03 +6.909045537e+03 +6.909045537e+03
182 0 +4.483138444e+03 +4.483138444e+03 +5.483138444e+03 +5.483138444e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.083800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.449670211e+04 +3.449670211e+04 +3.470508211e+04 +3.470508211e+04
13 0 +3.420693414e+04 +3.420693414e+04 +3.441531414e+04 +3.441531414e+04
16 0 +3.025182761e+04 +3.025182761e+04 +3.046020761e+04 +3.046020761e+04
24 0 +2.692941514e+04 +2.692941514e+04 +2.713779514e+04 +2.713779514e+04
37 0 +2.532212168e+04 +2.532212168e+04 +2.553050168e+04 +2.553050168e+04
44 0 +2.266762484e+04 +2.266762484e+04 +2.287600484e+04 +2.287600484e+04
46 0 +2.131191448e+04 +2.131191448e+04 +2.152029448e+04 +2.152029448e+04
54 0 +1.825597323e+04 +1.825597323e+04 +1.846435323e+04 +1.846435323e+04
80 0 +1.787587894e+04 +1.787587894e+04 +1.808425894e+04 +1.808425894e+04
167 0 +1.765275652e+04 +1.765275652e+04 +1.786113652e+04 +1.786113652e+04
195 0 +1.572066573e+04 +1.572066573e+04 +1.592904573e+04 +1.592904573e+04
196 0 +1.479826541e+04 +1.479826541e+04 +1.500664541e+04 +1.500664541e+04
204 0 +1.404870348e+04 +1.404870348e+04 +1.425708348e+04 +1.425708348e+04
211 0 +1.290210968e+04 +1.290210968e+04 +1.311048968e+04 +1.311048968e+04
223 0 +1.195805960e+04 +1.195805960e+04 +1.216643960e+04 +1.216643960e+04
236 0 +1.163968400e+04 +1.163968400e+04 +1.184806400e+04 +1.184806400e+04
244 0 +1.084008798e+04 +1.084008798e+04 +1.104846798e+04 +1.104846798e+04
253 0 +1.013282315e+04 +1.013282315e+04 +1.034120315e+04 +1.034120315e+04
285 0 +9.713481794e+03 +9.713481794e+03 +9.921861794e+03 +9.921861794e+03
295 0 +9.127016449e+03 +9.127016449e+03 +9.335396449e+03 +9.335396449e+03
320 0 +9.104082829e+03 +9.104082829e+03 +9.312462829e+03 +9.312462829e+03
341 0 +8.847323829e+03 +8.847323829e+03 +9.055703829e+03 +9.055703829e+03
