% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.902572256e+01 +7.902572256e+01 -3.830642774e+02 -3.830642774e+02 +0.0000e+00 +0.0000e+00
2 0 +7.284273945e+01 +7.284273945e+01 -3.892472605e+02 -3.892472605e+02 -7.3490e-01 +1.8619e-02
5 0 +5.991001857e+01 +5.991001857e+01 -4.021799814e+02 -4.021799814e+02 +2.9039e-01 +4.1455e-01
11 0 +4.085804191e+01 +4.085804191e+01 -4.212319581e+02 -4.212319581e+02 -3.6569e-01 +4.6161e-01
61 0 +3.809173338e+01 +3.809173338e+01 -4.239982666e+02 -4.239982666e+02 +4.7033e-01 +8.7019e-01
109 0 +3.254575895e+01 +3.254575895e+01 -4.295442411e+02 -4.295442411e+02 +6.8298e-01 +1.4856e+00
114 0 +2.943562721e+01 +2.943562721e+01 -4.326543728e+02 -4.326543728e+02 -3.2408e+00 +1.4734e+00
126 0 +1.695395983e+01 +1.695395983e+01 -4.451360402e+02 -4.451360402e+02 -1.4660e+00 +1.3503e+00
175 0 +9.527638532e+00 +9.527638532e+00 -4.525623615e+02 -4.525623615e+02 -3.3422e-01 +1.5811e+00
214 0 +9.259467607e+00 +9.259467607e+00 -4.528305324e+02 -4.528305324e+02 -4.1641e+00 +2.7194e+00
225 0 +3.675469904e+00 +3.675469904e+00 -4.584145301e+02 -4.584145301e+02 -3.3993e+00 +2.2756e+00
1231 0 +2.710055322e+00 +2.710055322e+00 -4.593799447e+02 -4.593799447e+02 -3.3106e+00 +1.9771e+00
1304 0 +2.063970702e+00 +2.063970702e+00 -4.600260293e+02 -4.600260293e+02 -2.4044e+00 +2.6370e+00
1725 0 +1.351536257e+00 +1.351536257e+00 -4.607384637e+02 -4.607384637e+02 -2.3420e+00 +2.6860e+00
2222 0 +7.396456943e-01 +7.396456943e-01 -4.613503543e+02 -4.613503543e+02 -2.3242e+00 +2.2814e+00
4004 0 +1.075889021e-01 +1.075889021e-01 -4.619824111e+02 -4.619824111e+02 -2.3197e+00 +2.2970e+00
8015 0 +2.406188353e-02 +2.406188353e-02 -4.620659381e+02 -4.620659381e+02 -2.3330e+00 +2.3025e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.198976989e+01 +4.198976989e+01 +1.196497699e+02 +1.196497699e+02 +0.0000e+00 +0.0000e+00
2 0 +3.565443397e+01 +3.565443397e+01 +1.133144340e+02 +1.133144340e+02 -1.3872e-01 -7.1637e-02
4 0 +1.181942798e+01 +1.181942798e+01 +8.947942798e+01 +8.947942798e+01 +1.5359e+00 -1.9239e-01
10 0 +1.108488602e+01 +1.108488602e+01 +8.874488602e+01 +8.874488602e+01 +6.8863e-01 -5.2494e-01
17 0 +5.982812461e+00 +5.982812461e+00 +8.364281246e+01 +8.364281246e+01 +1.4416e+00 -2.1318e-01
371 0 +3.939107731e+00 +3.939107731e+00 +8.159910773e+01 +8.159910773e+01 +2.5103e+00 -8.2679e-01
818 0 +2.205541024e+00 +2.205541024e+00 +7.986554102e+01 +7.986554102e+01 +2.3759e+00 -1.1448e+00
3146 0 +1.742870305e+00 +1.742870305e+00 +7.940287030e+01 +7.940287030e+01 +2.4643e+00 -4.9768e-01
3463 0 +1.159296977e+00 +1.159296977e+00 +7.881929698e+01 +7.881929698e+01 +2.3146e+00 -8.5906e-01
3503 0 +7.988528206e-01 +7.988528206e-01 +7.845885282e+01 +7.845885282e+01 +2.3503e+00 -8.6846e-01
5591 0 +1.398593907e-01 +1.398593907e-01 +7.779985939e+01 +7.779985939e+01 +2.3904e+00 -8.4741e-01
7862 0 +3.814294239e-02 +3.814294239e-02 +7.769814294e+01 +7.769814294e+01 +2.3945e+00 -8.5185e-01
13996 0 +2.296090084e-02 +2.296090084e-02 +7.768296090e+01 +7.768296090e+01 +2.4067e+00 -8.5815e-01
