% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.012980258e+01 +7.012980258e+01 -3.919601974e+02 -3.919601974e+02 +0.0000e+00 +0.0000e+00
2 0 +6.488262897e+01 +6.488262897e+01 -3.972073710e+02 -3.972073710e+02 +7.5290e-01 +3.0454e-02
8 0 +5.901144697e+01 +5.901144697e+01 -4.030785530e+02 -4.030785530e+02 +2.3628e+00 +9.7992e-02
21 0 +5.881935453e+01 +5.881935453e+01 -4.032706455e+02 -4.032706455e+02 +2.2239e+00 +1.5024e-01
41 0 +5.326504317e+01 +5.326504317e+01 -4.088249568e+02 -4.088249568e+02 +1.3834e+00 +9.2961e-03
49 0 +5.076494800e+01 +5.076494800e+01 -4.113250520e+02 -4.113250520e+02 +2.2598e+00 +2.9960e-02
102 0 +4.219192000e+01 +4.219192000e+01 -4.198980800e+02 -4.198980800e+02 +1.8823e+00 +1.8303e+00
117 0 +2.740552987e+01 +2.740552987e+01 -4.346844701e+02 -4.346844701e+02 +9.2787e-01 +1.6463e+00
136 0 +2.236707838e+01 +2.236707838e+01 -4.397229216e+02 -4.397229216e+02 -5.3127e-01 +1.5683e+00
601 0 +1.605793786e+01 +1.605793786e+01 -4.460320621e+02 -4.460320621e+02 +1.4298e+00 +1.3094e+00
761 0 +8.941875387e+00 +8.941875387e+00 -4.531481246e+02 -4.531481246e+02 +5.4314e-01 +2.0156e+00
939 0 +7.678960635e+00 +7.678960635e+00 -4.544110394e+02 -4.544110394e+02 +2.4987e-01 +2.3337e+00
1732 0 +2.701091852e+00 +2.701091852e+00 -4.593889081e+02 -4.593889081e+02 +1.3811e+00 +1.9987e+00
1943 0 +1.666055587e+00 +1.666055587e+00 -4.604239444e+02 -4.604239444e+02 +2.2462e+00 +2.3080e+00
1984 0 +6.722944961e-01 +6.722944961e-01 -4.614177055e+02 -4.614177055e+02 +2.3001e+00 +2.2877e+00
13207 0 +2.741127911e-01 +2.741127911e-01 -4.618158872e+02 -4.618158872e+02 +2.3064e+00 +2.3024e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.609031571e+01 +4.609031571e+01 +1.237503157e+02 +1.237503157e+02 +0.0000e+00 +0.0000e+00
2 0 +4.540391735e+01 +4.540391735e+01 +1.230639174e+02 +1.230639174e+02 -1.1817e+00 -1.2482e+00
3 0 +3.845400710e+01 +3.845400710e+01 +1.161140071e+02 +1.161140071e+02 -1.8899e+00 -4.6191e-01
6 0 +3.596281907e+01 +3.596281907e+01 +1.136228191e+02 +1.136228191e+02 +8.2394e-01 -6.8697e-01
8 0 +2.368151860e+01 +2.368151860e+01 +1.013415186e+02 +1.013415186e+02 -8.6926e-01 -1.1243e+00
17 0 +2.012809596e+01 +2.012809596e+01 +9.778809596e+01 +9.778809596e+01 -4.6673e-01 -4.9250e-01
23 0 +1.994986509e+01 +1.994986509e+01 +9.760986509e+01 +9.760986509e+01 +1.4740e+00 -1.0517e+00
40 0 +1.880388518e+01 +1.880388518e+01 +9.646388518e+01 +9.646388518e+01 +3.0054e-01 -3.2527e-01
68 0 +1.797637143e+01 +1.797637143e+01 +9.563637143e+01 +9.563637143e+01 +2.0403e+00 -5.4684e-01
95 0 +1.729181727e+01 +1.729181727e+01 +9.495181727e+01 +9.495181727e+01 +7.5059e-01 -9.0801e-01
96 0 +1.589939977e+01 +1.589939977e+01 +9.355939977e+01 +9.355939977e+01 +1.5896e-01 -9.0079e-01
110 0 +1.120465992e+01 +1.120465992e+01 +8.886465992e+01 +8.886465992e+01 +6.6963e-01 -5.1727e-01
120 0 +5.484837704e+00 +5.484837704e+00 +8.314483770e+01 +8.314483770e+01 +4.9512e-01 -1.1563e+00
325 0 +4.010588525e+00 +4.010588525e+00 +8.167058853e+01 +8.167058853e+01 +1.4606e+00 -5.6804e-01
440 0 +3.220647965e+00 +3.220647965e+00 +8.088064796e+01 +8.088064796e+01 +2.2733e+00 -8.5022e-01
584 0 +6.506410887e-01 +6.506410887e-01 +7.831064109e+01 +7.831064109e+01 +2.3495e+00 -8.4762e-01
6069 0 +5.899165267e-01 +5.899165267e-01 +7.824991653e+01 +7.824991653e+01 +2.3588e+00 -8.6718e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.156800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.905594479e+01 +1.905594479e+01 +1.347359448e+02 +1.347359448e+02 +0.0000e+00 +0.0000e+00
13 0 +1.007780537e+01 +1.007780537e+01 +1.257578054e+02 +1.257578054e+02 +1.1729e+00 -3.4658e-01
53 0 +5.550420874e+00 +5.550420874e+00 +1.212304209e+02 +1.212304209e+02 +2.9438e-01 -6.7142e-01
547 0 +4.705567208e+00 +4.705567208e+00 +1.203855672e+02 +1.203855672e+02 +2.6008e-01 -9.6510e-01
700 0 +4.239344777e+00 +4.239344777e+00 +1.199193448e+02 +1.199193448e+02 +2.1862e+00 -1.2643e+00
1131 0 +3.065219367e+00 +3.065219367e+00 +1.187452194e+02 +1.187452194e+02 +1.1152e+00 -9.9553e-01
1905 0 +1.071044383e+00 +1.071044383e+00 +1.167510444e+02 +1.167510444e+02 +1.1695e+00 -9.8590e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.710000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.293437844e+01 +8.293437844e+01 +7.922437844e+01 +7.922437844e+01 +0.0000e+00 +0.0000e+00
4 0 +8.177341602e+01 +8.177341602e+01 +7.806341602e+01 +7.806341602e+01 +7.7419e-01 +5.8587e-02
5 0 +5.607950045e+01 +5.607950045e+01 +5.236950045e+01 +5.236950045e+01 -9.6010e-01 -3.7730e-01
11 0 +4.707611024e+01 +4.707611024e+01 +4.336611024e+01 +4.336611024e+01 +8.2300e-01 -1.2381e+00
17 0 +2.701803585e+01 +2.701803585e+01 +2.330803585e+01 +2.330803585e+01 +2.6842e+00 -1.7453e+00
36 0 +1.696274817e+01 +1.696274817e+01 +1.325274817e+01 +1.325274817e+01 +1.1503e+00 -1.3531e+00
111 0 +1.036683114e+01 +1.036683114e+01 +6.656831136e+00 +6.656831136e+00 +1.2097e+00 -2.2400e+00
371 0 +7.313187192e+00 +7.313187192e+00 +3.603187192e+00 +3.603187192e+00 +3.0964e+00 -1.9040e+00
818 0 +6.742978097e+00 +6.742978097e+00 +3.032978097e+00 +3.032978097e+00 +3.1319e+00 -2.9751e+00
836 0 +2.601534347e+00 +2.601534347e+00 -1.108465653e+00 -1.108465653e+00 +3.0367e+00 -2.6187e+00
2309 0 +7.743290602e-01 +7.743290602e-01 -2.935670940e+00 -2.935670940e+00 +3.0937e+00 -2.3130e+00
3376 0 +6.814320927e-02 +6.814320927e-02 -3.641856791e+00 -3.641856791e+00 +3.1025e+00 -2.2934e+00
18068 0 +1.154782613e-02 +1.154782613e-02 -3.698452174e+00 -3.698452174e+00 +3.1142e+00 -2.2967e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.321800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.157176513e+01 +5.157176513e+01 +1.837517651e+02 +1.837517651e+02 +0.0000e+00 +0.0000e+00
4 0 +4.617857896e+01 +4.617857896e+01 +1.783585790e+02 +1.783585790e+02 +3.1711e-02 +3.4114e-01
7 0 +4.559461093e+01 +4.559461093e+01 +1.777746109e+02 +1.777746109e+02 +1.1981e-01 +3.0410e-01
11 0 +4.255903734e+01 +4.255903734e+01 +1.747390373e+02 +1.747390373e+02 -6.8322e-02 +2.5439e-01
28 0 +4.111534513e+01 +4.111534513e+01 +1.732953451e+02 +1.732953451e+02 -2.4325e-01 +3.9722e-02
42 0 +3.253778810e+01 +3.253778810e+01 +1.647177881e+02 +1.647177881e+02 -2.5067e-01 +3.0945e-01
165 0 +3.170246597e+01 +3.170246597e+01 +1.638824660e+02 +1.638824660e+02 -9.2546e-02 +7.1656e-01
199 0 +2.794696052e+01 +2.794696052e+01 +1.601269605e+02 +1.601269605e+02 +4.9441e-01 +5.1696e-01
201 0 +2.507814018e+01 +2.507814018e+01 +1.572581402e+02 +1.572581402e+02 -2.1705e-01 +5.1558e-01
208 0 +2.125580738e+01 +2.125580738e+01 +1.534358074e+02 +1.534358074e+02 +1.4368e+00 +2.0797e+00
260 0 +1.556184758e+01 +1.556184758e+01 +1.477418476e+02 +1.477418476e+02 +8.1749e-01 +2.0554e+00
398 0 +1.214865485e+01 +1.214865485e+01 +1.443286548e+02 +1.443286548e+02 +1.6076e+00 +1.8427e+00
813 0 +1.066606121e+01 +1.066606121e+01 +1.428460612e+02 +1.428460612e+02 +3.7340e+00 +1.7204e+00
846 0 +6.607864807e+00 +6.607864807e+00 +1.387878648e+02 +1.387878648e+02 +3.9534e+00 +1.1882e+00
885 0 +2.813355065e+00 +2.813355065e+00 +1.349933551e+02 +1.349933551e+02 +3.6727e+00 +1.7744e+00
2310 0 +5.476800732e-01 +5.476800732e-01 +1.327276801e+02 +1.327276801e+02 +3.7275e+00 +1.4710e+00
4979 0 +2.958896478e-01 +2.958896478e-01 +1.324758896e+02 +1.324758896e+02 +3.7389e+00 +1.4725e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.930000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.456369357e+01 +5.456369357e+01 +1.526369357e+01 +1.526369357e+01 +0.0000e+00 +0.0000e+00
2 0 +3.301139305e+01 +3.301139305e+01 -6.288606945e+00 -6.288606945e+00 +2.4528e-01 -1.0769e-01
8 0 +3.143784872e+01 +3.143784872e+01 -7.862151277e+00 -7.862151277e+00 -5.8702e-01 -3.7643e-02
10 0 +2.317235843e+01 +2.317235843e+01 -1.612764157e+01 -1.612764157e+01 +2.4768e-01 -2.5854e-01
45 0 +2.256967239e+01 +2.256967239e+01 -1.673032761e+01 -1.673032761e+01 -6.5775e-01 -2.5432e-01
51 0 +2.002327201e+01 +2.002327201e+01 -1.927672799e+01 -1.927672799e+01 +5.6391e-01 -7.5976e-02
123 0 +1.957792980e+01 +1.957792980e+01 -1.972207020e+01 -1.972207020e+01 +3.7048e-01 -2.4093e-01
142 0 +1.530039250e+01 +1.530039250e+01 -2.399960750e+01 -2.399960750e+01 +3.8985e-01 -9.7851e-01
160 0 +1.470595888e+01 +1.470595888e+01 -2.459404112e+01 -2.459404112e+01 +1.3723e+00 -6.6070e-01
222 0 +7.359705431e+00 +7.359705431e+00 -3.194029457e+01 -3.194029457e+01 +6.6827e-01 -1.5141e+00
242 0 +6.633182096e+00 +6.633182096e+00 -3.266681790e+01 -3.266681790e+01 +4.5231e-01 -1.5449e+00
267 0 +2.165773658e+00 +2.165773658e+00 -3.713422634e+01 -3.713422634e+01 +1.5445e+00 -9.1484e-01
936 0 +2.033723522e+00 +2.033723522e+00 -3.726627648e+01 -3.726627648e+01 +1.5894e+00 -1.2312e+00
1205 0 +7.212368586e-01 +7.212368586e-01 -3.857876314e+01 -3.857876314e+01 +2.5129e+00 -1.2108e+00
6171 0 +4.081184164e-01 +4.081184164e-01 -3.889188158e+01 -3.889188158e+01 +2.5056e+00 -1.2411e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.296000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.958609716e+01 +5.958609716e+01 +1.025460972e+02 +1.025460972e+02 +0.0000e+00 +0.0000e+00
4 0 +4.466941135e+01 +4.466941135e+01 +8.762941135e+01 +8.762941135e+01 +4.7239e-02 +5.0574e-01
10 0 +4.023543165e+01 +4.023543165e+01 +8.319543165e+01 +8.319543165e+01 +3.8979e-01 +4.7335e-01
25 0 +2.656157741e+01 +2.656157741e+01 +6.952157741e+01 +6.952157741e+01 -3.9012e-01 +5.1198e-01
28 0 +2.219481738e+01 +2.219481738e+01 +6.515481738e+01 +6.515481738e+01 +2.6484e-01 +1.0292e+00
49 0 +1.980041003e+01 +1.980041003e+01 +6.276041003e+01 +6.276041003e+01 -3.8582e-01 +7.3412e-01
131 0 +7.487136944e+00 +7.487136944e+00 +5.044713694e+01 +5.044713694e+01 +1.3398e+00 +2.0622e+00
177 0 +2.883479156e+00 +2.883479156e+00 +4.584347916e+01 +4.584347916e+01 +5.8698e-01 +1.7420e+00
2454 0 +4.782131362e-01 +4.782131362e-01 +4.343821314e+01 +4.343821314e+01 +1.4763e+00 +1.7267e+00
4303 0 +2.777443073e-01 +2.777443073e-01 +4.323774431e+01 +4.323774431e+01 +1.4810e+00 +1.7315e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.842200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.009807145e+01 +2.009807145e+01 +3.043180714e+02 +3.043180714e+02 +0.0000e+00 +0.0000e+00
17 0 +1.803147999e+01 +1.803147999e+01 +3.022514800e+02 +3.022514800e+02 +2.7690e-01 -1.2086e+00
38 0 +1.597897817e+01 +1.597897817e+01 +3.001989782e+02 +3.001989782e+02 -9.2218e-02 -9.4575e-01
42 0 +8.872571915e+00 +8.872571915e+00 +2.930925719e+02 +2.930925719e+02 -5.0026e-02 +9.5762e-02
100 0 +5.211679252e+00 +5.211679252e+00 +2.894316793e+02 +2.894316793e+02 +1.0455e-01 +8.1118e-02
