% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.019131247e+07 +1.019131247e+07 +1.019138874e+07 +1.019138874e+07 +0.0000e+00 +0.0000e+00
2 0 +7.719061304e+06 +7.719061304e+06 +7.719137574e+06 +7.719137574e+06 +3.7856e-01 -7.1815e-01
3 0 +1.555220655e+06 +1.555220655e+06 +1.555296925e+06 +1.555296925e+06 -1.7913e+00 -1.6847e+00
11 0 +4.909364618e+05 +4.909364618e+05 +4.910127318e+05 +4.910127318e+05 +1.0253e+00 -3.0506e+00
15 0 +1.757217500e+05 +1.757217500e+05 +1.757980200e+05 +1.757980200e+05 +1.4796e+00 -4.3415e+00
18 0 +3.084401849e+04 +3.084401849e+04 +3.092028849e+04 +3.092028849e+04 +1.0447e+00 -3.5940e+00
25 0 +6.625114259e+03 +6.625114259e+03 +6.701384259e+03 +6.701384259e+03 +6.3031e-01 -3.7391e+00
50 0 +4.973773161e+03 +4.973773161e+03 +5.050043161e+03 +5.050043161e+03 +1.5154e+00 -4.0080e+00
54 0 +2.141979872e+03 +2.141979872e+03 +2.218249872e+03 +2.218249872e+03 +1.1224e+00 -3.8477e+00
56 0 +3.145202780e+02 +3.145202780e+02 +3.907902780e+02 +3.907902780e+02 +6.5764e-01 -3.6358e+00
97 0 +2.372111907e+01 +2.372111907e+01 +9.999111907e+01 +9.999111907e+01 +8.7889e-02 -3.4795e+00
158 0 +1.386658555e+00 +1.386658555e+00 +7.765665856e+01 +7.765665856e+01 +1.2860e-02 -3.4519e+00
255 0 +9.242462702e-01 +9.242462702e-01 +7.719424627e+01 +7.719424627e+01 -4.9188e-03 -3.4457e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.001445220e+07 +1.001445220e+07 +1.001442965e+07 +1.001442965e+07 +0.0000e+00 +0.0000e+00
2 0 +8.352748826e+06 +8.352748826e+06 +8.352726276e+06 +8.352726276e+06 -3.0779e-01 +2.0085e+00
4 0 +5.560006253e+06 +5.560006253e+06 +5.559983703e+06 +5.559983703e+06 -1.0944e-01 +3.5004e+00
