% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.492259551e+01 +1.492259551e+01 -2.017404487e+00 -2.017404487e+00
8 0 +1.389668109e+01 +1.389668109e+01 -3.043318908e+00 -3.043318908e+00
10 0 +1.363522184e+01 +1.363522184e+01 -3.304778162e+00 -3.304778162e+00
11 0 +1.333366383e+01 +1.333366383e+01 -3.606336167e+00 -3.606336167e+00
18 0 +1.212952731e+01 +1.212952731e+01 -4.810472694e+00 -4.810472694e+00
26 0 +1.130313327e+01 +1.130313327e+01 -5.636866730e+00 -5.636866730e+00
83 0 +1.073876958e+01 +1.073876958e+01 -6.201230417e+00 -6.201230417e+00
114 0 +1.064400252e+01 +1.064400252e+01 -6.295997476e+00 -6.295997476e+00
126 0 +1.025432422e+01 +1.025432422e+01 -6.685675779e+00 -6.685675779e+00
177 0 +9.966394746e+00 +9.966394746e+00 -6.973605254e+00 -6.973605254e+00
218 0 +8.815939596e+00 +8.815939596e+00 -8.124060404e+00 -8.124060404e+00
389 0 +8.657647631e+00 +8.657647631e+00 -8.282352369e+00 -8.282352369e+00
401 0 +8.461121206e+00 +8.461121206e+00 -8.478878794e+00 -8.478878794e+00
430 0 +8.135622958e+00 +8.135622958e+00 -8.804377042e+00 -8.804377042e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.881000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.575698023e+01 +2.575698023e+01 +4.456698023e+01 +4.456698023e+01
8 0 +2.087666904e+01 +2.087666904e+01 +3.968666904e+01 +3.968666904e+01
11 0 +1.918870889e+01 +1.918870889e+01 +3.799870889e+01 +3.799870889e+01
12 0 +1.874361248e+01 +1.874361248e+01 +3.755361248e+01 +3.755361248e+01
13 0 +1.614830871e+01 +1.614830871e+01 +3.495830871e+01 +3.495830871e+01
14 0 +1.535769304e+01 +1.535769304e+01 +3.416769304e+01 +3.416769304e+01
17 0 +1.506333084e+01 +1.506333084e+01 +3.387333084e+01 +3.387333084e+01
22 0 +1.365286928e+01 +1.365286928e+01 +3.246286928e+01 +3.246286928e+01
37 0 +1.187148870e+01 +1.187148870e+01 +3.068148870e+01 +3.068148870e+01
140 0 +1.158131418e+01 +1.158131418e+01 +3.039131418e+01 +3.039131418e+01
327 0 +1.042175654e+01 +1.042175654e+01 +2.923175654e+01 +2.923175654e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.731500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.856580829e+01 +1.856580829e+01 +2.917158083e+02 +2.917158083e+02
3 0 +1.610396315e+01 +1.610396315e+01 +2.892539631e+02 +2.892539631e+02
24 0 +1.538530305e+01 +1.538530305e+01 +2.885353031e+02 +2.885353031e+02
214 0 +1.444258840e+01 +1.444258840e+01 +2.875925884e+02 +2.875925884e+02
228 0 +1.397466921e+01 +1.397466921e+01 +2.871246692e+02 +2.871246692e+02
252 0 +1.343600966e+01 +1.343600966e+01 +2.865860097e+02 +2.865860097e+02
277 0 +1.243027051e+01 +1.243027051e+01 +2.855802705e+02 +2.855802705e+02
350 0 +1.150627070e+01 +1.150627070e+01 +2.846562707e+02 +2.846562707e+02
411 0 +1.132952381e+01 +1.132952381e+01 +2.844795238e+02 +2.844795238e+02
